reviewerID,product,overall,ReviewTime,ReviewDay,ITBin,userID,itemID,TDayCat
A1Q1Z7IR79G52A,B00IAMTLS2,5.0,2014-06-16,3351,58,239,643,1921
AV34KNYW82YSS,B00IAMTLS2,4.0,2014-06-13,3348,58,1292,643,1918
A2QWHEI914GHRZ,B00IAMTLS2,5.0,2014-03-16,3259,57,596,643,1829
A9PG9ODPPP31N,B00IAMTLS2,5.0,2014-07-05,3370,59,1074,643,1940
AR2YG7VMC6T1P,B00IAMTLS2,5.0,2014-06-07,3342,58,1257,643,1912
A1YMNTFLNDYQ1F,B00IAMTLS2,5.0,2014-06-15,3350,58,318,643,1920
A21T5C3KL41REL,B00IAMTLS2,5.0,2014-06-16,3351,58,356,643,1921
AN65KG18M4SDN,B00IAMTLS2,5.0,2014-06-09,3344,58,1217,643,1914
A2DXS93K097REQ,B00IAMTLS2,3.0,2014-06-14,3349,58,477,643,1919
AWSQ24HPP0UCX,B00IAMTLS2,5.0,2014-06-13,3348,58,1311,643,1918
AWHZOUIQ0VO7M,B00IAMTLS2,5.0,2014-06-16,3351,58,1307,643,1921
A13LHBUYIK9TMC,B00IAMTLS2,5.0,2014-03-29,3272,57,27,643,1842
A11LC938XF35XN,B00IAMTLS2,5.0,2014-06-13,3348,58,14,643,1918
A1XDAUHSVADHW5,B00IAMTLS2,5.0,2014-06-11,3346,58,306,643,1916
A1U7RVXQM7K88X,B00IAMTLS2,5.0,2014-06-08,3343,58,267,643,1913
A18JF0T0GOCORW,B00IAMTLS2,5.0,2014-06-13,3348,58,71,643,1918
A3C118IGQ3K1C,B00IBS9QC6,5.0,2014-05-06,3310,58,803,644,1880
AXK3KYH8NQ9G2,B00IBS9QC6,4.0,2014-05-02,3306,57,1321,644,1876
A2PGCJQPNMUBSS,B00IBS9QC6,5.0,2014-05-19,3323,58,585,644,1893
A6N1DC5AMPLSK,B00IBS9QC6,5.0,2014-05-17,3321,58,1038,644,1891
A2QIVMS9KG4GXS,B00IBS9QC6,5.0,2014-04-14,3288,57,594,644,1858
AVXG7ZEC66QGX,B00IBS9QC6,5.0,2014-04-29,3303,57,1299,644,1873
A2NOBI4U8Q3LF7,B00IBS9QC6,5.0,2014-04-26,3300,57,569,644,1870
AJZFT4AFY3EUG,B00IBS9QC6,5.0,2014-04-06,3280,57,1178,644,1850
A36P36J16DE34K,B00IBS9QC6,5.0,2014-04-20,3294,57,755,644,1864
AODS7154NF35B,B00IBS9QC6,5.0,2014-05-18,3322,58,1229,644,1892
ATCN30QWF0VMH,B00IBS9QC6,5.0,2014-05-18,3322,58,1276,644,1892
A3CPL126VL12H8,B00IBS9QC6,5.0,2014-06-03,3338,58,812,644,1908
A3IQXED40ZZ2T2,B00IBS9QC6,5.0,2014-03-26,3269,57,880,644,1839
A39WWMBA0299ZF,B00IBS9QC6,5.0,2014-05-21,3325,58,782,644,1895
A1Z3AV93ONK5VF,B00IBS9QC6,5.0,2014-04-16,3290,57,324,644,1860
A3EDNFH2V8CXDO,B00IBS9QC6,4.0,2014-05-10,3314,58,827,644,1884
A31COYV4FKJEYL,B00IBS9QC6,5.0,2014-04-10,3284,57,707,644,1854
A3E1MSQ2D7WY4R,B00IBS9QC6,5.0,2014-04-05,3279,57,822,644,1849
A2BM0K1XK4O2OX,B00IBS9QC6,4.0,2014-03-24,3267,57,454,644,1837
ABHEC21XOLF7L,B00IBS9QC6,5.0,2014-04-03,3277,57,1086,644,1847
A2H9Z6OSDBBDFI,B00IBS9QC6,5.0,2014-04-23,3297,57,514,644,1867
AOVD2T02C3X45,B00IBS9QC6,5.0,2014-05-11,3315,58,1234,644,1885
A3AVK3RQ40JLH,B00IBS9QC6,5.0,2014-06-02,3337,58,793,644,1907
A1RSQZHZDSBZ9E,B00IBS9QC6,5.0,2014-03-26,3269,57,253,644,1839
A8ZA0A9E2KJKH,B00IBS9QC6,5.0,2014-03-26,3269,57,1062,644,1839
ACVNF8ZF4VHEB,B00IBS9QC6,4.0,2014-05-14,3318,58,1103,644,1888
A3433CUWQ1HA46,B00IBS9QC6,5.0,2014-05-12,3316,58,733,644,1886
A1NO1XWBONV7GP,B00IBS9QC6,5.0,2014-03-28,3271,57,215,644,1841
A1MK4CJDSXKF8Z,B00IBS9QC6,5.0,2014-04-23,3297,57,206,644,1867
A35X85OH0V85HD,B00IBS9QC6,5.0,2014-04-12,3286,57,752,644,1856
A1M271OI7YRUA,B00IBS9QC6,5.0,2014-05-18,3322,58,199,644,1892
A3MNHS1HHTAP7O,B00IBS9QC6,5.0,2014-04-03,3277,57,925,644,1847
A1CQSMS4KPL2R,B00IBS9QC6,5.0,2014-04-08,3282,57,109,644,1852
AYCC7GURIXGB8,B00IBS9QC6,5.0,2014-05-22,3326,58,1329,644,1896
A19ZXM03SIBK9T,B00IBS9QC6,5.0,2014-05-10,3314,58,91,644,1884
AML5GI7QJ1WCF,B00IBS9QC6,5.0,2014-04-11,3285,57,1208,644,1855
A9BLKS2XSCI9J,B00IBS9QC6,5.0,2014-04-27,3301,57,1071,644,1871
A38N8Z1U5GM91C,B00IBS9QC6,5.0,2014-04-14,3288,57,771,644,1858
A2PLNMV519LXT4,B00IBS9QC6,5.0,2014-06-17,3352,58,586,644,1922
A10YFB0VUK1JOP,B00IBS9QC6,5.0,2014-05-14,3318,58,6,644,1888
A24X7HDKJBRKWP,B00IBS9QC6,5.0,2014-05-18,3322,58,390,644,1892
A3PLEHMIWZET7V,B00IBS9QC6,5.0,2014-04-22,3296,57,951,644,1866
A31B8RZ8YDMRX1,B00IBS9QC6,5.0,2014-04-11,3285,57,706,644,1855
ABU20ONMQ7HNS,B00IBS9QC6,5.0,2014-04-07,3281,57,1093,644,1851
ARFRKID8WSIIL,B00IBS9QC6,5.0,2014-04-08,3282,57,1262,644,1852
A2MTPVW8JI634V,B00IBS9QC6,5.0,2014-04-25,3299,57,565,644,1869
A3DD9AR5KZEAHH,B00IBS9QC6,5.0,2014-04-22,3296,57,817,644,1866
A2U8IUXU7DPJUS,B00IBS9QC6,5.0,2014-06-13,3348,58,628,644,1918
A3P49VUFZRBD24,B00IBS9QC6,5.0,2014-05-06,3310,58,946,644,1880
A395HU1MWPG9RL,B00IBS9QC6,5.0,2014-04-01,3275,57,775,644,1845
A1KHU669CBQ95Y,B00IBS9QC6,5.0,2014-03-20,3263,57,185,644,1833
A34JM8GCMVDE7U,B00IBS9QC6,5.0,2014-05-04,3308,58,738,644,1878
A24OB2905EC68F,B00IBS9QC6,5.0,2014-03-31,3274,57,386,644,1844
A1WY3G0O1R8DN1,B00IBS9QC6,5.0,2014-05-07,3311,58,300,644,1881
A2NXUOGK3VRFUB,B00IBS9QC6,5.0,2014-04-25,3299,57,572,644,1869
AMMJRPQFLDD4L,B00IBS9QC6,3.0,2014-05-07,3311,58,1210,644,1881
A30X9M0J5WOVAS,B00IBS9QC6,5.0,2014-04-08,3282,57,700,644,1852
A2C5DG8IBPZLYF,B00IBS9QC6,5.0,2014-04-07,3281,57,459,644,1851
A1JLU71GKXMCL3,B00IBS9QC6,5.0,2014-05-11,3315,58,180,644,1885
A10PUMFCPP2SXV,B00IBS9QC6,5.0,2014-04-19,3293,57,5,644,1863
A1496PXO8SXE9Z,B00IBS9QC6,5.0,2014-04-09,3283,57,37,644,1853
A2UX1QYTF609V,B00ID8H16W,3.0,2014-05-31,3335,58,639,645,1905
A32T2H8150OJLU,B00ID8H16W,5.0,2014-06-26,3361,58,720,645,1931
A3MFU0GVZUVH3K,B00ID8H16W,5.0,2014-06-15,3350,58,923,645,1920
A39BGN8JA7CIFX,B00ID8H16W,5.0,2014-05-23,3327,58,779,645,1897
A6QG9LM5WL0AQ,B00ID8H16W,4.0,2014-06-13,3348,58,1039,645,1918
A1BK60GZ4QME6I,B00ID8H16W,3.0,2014-06-25,3360,58,103,645,1930
A1I2U8NT5J6P1N,B00ID8H16W,3.0,2014-06-23,3358,58,158,645,1928
A27Q1X75QCWTID,B00ID8H16W,2.0,2014-06-03,3338,58,420,645,1908
A1ZKGSDVP057L9,B00ID8H16W,3.0,2014-05-29,3333,58,331,645,1903
A3QDDEW6RXVEAY,B00ID8H16W,3.0,2014-06-25,3360,58,959,645,1930
AFHYEO3Y1IIDD,B00ID8H16W,1.0,2014-06-19,3354,58,1132,645,1924
A3TMBYDFP1B9DM,B00ID8H16W,4.0,2014-05-28,3332,58,989,645,1902
A1MAI0TUIM3R2X,B00ID8H16W,3.0,2014-06-25,3360,58,203,645,1930
A24ZMNWTW8AQUR,B00ID8H16W,3.0,2014-06-05,3340,58,391,645,1910
A2BPB05QNCE00B,B00ID8H16W,3.0,2014-06-23,3358,58,455,645,1928
AXVKMYWNIHK7W,B00ID8H16W,4.0,2014-05-29,3333,58,1323,645,1903
A2D4FQHV506EPB,B00ID8H4OG,4.0,2014-06-17,3352,58,470,646,1922
A1WXJ1I42UOQ2V,B00ID8H4OG,2.0,2014-06-22,3357,58,299,646,1927
ATJV9TWMRNF8K,B00ID8H4OG,4.0,2014-06-29,3364,59,1280,646,1934
A3FD3BHIUYIFPD,B00ID8H4OG,5.0,2014-06-28,3363,58,844,646,1933
A35HOUWHAYZZN6,B00ID8H4OG,4.0,2014-06-26,3361,58,746,646,1931
A1VXIY1511XQK2,B00ID8H4OG,5.0,2014-06-29,3364,59,286,646,1934
A21S26XYPGXJZX,B00ID8H4OG,3.0,2014-06-27,3362,58,354,646,1932
A3IAU6ZPVF2R5K,B00ID8H4OG,5.0,2014-05-26,3330,58,878,646,1900
A28FJ93TJSSQS4,B00ID8H4OG,3.0,2014-06-29,3364,59,424,646,1934
A2CZ98V784SRJ0,B00ID8H4OG,3.0,2014-05-22,3326,58,466,646,1896
A2QDOJFFLFGF18,B00ID8H4OG,5.0,2014-07-06,3371,59,592,646,1941
A3FWVV13DJELLV,B00ID8H4OG,4.0,2014-07-18,3383,59,852,646,1953
AJ9AE2BVND0GS,B00ID8H4OG,5.0,2014-06-18,3353,58,1173,646,1923
A3JPTQPOKO6TVO,B00ID8H4OG,3.0,2014-06-17,3352,58,890,646,1922
A1GYEGLX3P2Y7P,B00ID8H4OG,3.0,2014-06-18,3353,58,151,646,1923
A1HWF0VV8AWJTQ,B00ID8H4OG,1.0,2014-05-28,3332,58,157,646,1902
AK7CAW3N1XZV6,B00ID8H51S,4.0,2014-06-04,3339,58,1180,647,1909
A39YHD54RIZJTS,B00ID8H51S,4.0,2014-06-27,3362,58,783,647,1932
AGXV8E7XK9J6H,B00ID8H51S,3.0,2014-06-19,3354,58,1150,647,1924
A2OW1FKQFPIA5D,B00ID8H51S,3.0,2014-05-21,3325,58,578,647,1895
A1LPH1S8VRJYTD,B00ID8H51S,3.0,2014-06-13,3348,58,195,647,1918
AKMEY1BSHSDG7,B00ID8H51S,3.0,2014-06-09,3344,58,1187,647,1914
A3LYGOZAMC2KZA,B00ID8H51S,3.0,2014-06-16,3351,58,913,647,1921
A79372WBA9IJM,B00ID8H51S,4.0,2014-05-23,3327,58,1046,647,1897
AH8SVUY191DSF,B00ID8H51S,2.0,2014-06-23,3358,58,1152,647,1928
ABCNO99OFECJ0,B00ID8H51S,4.0,2014-06-26,3361,58,1084,647,1931
A1GYEGLX3P2Y7P,B00ID8H51S,3.0,2014-06-11,3346,58,151,647,1916
A26BU3ZU0R5IPF,B00ID8H51S,5.0,2014-06-19,3354,58,404,647,1924
A17AHTCKJ4SUT0,B00ID8H51S,2.0,2014-06-04,3339,58,65,647,1909
A2AGBL998D0FYY,B00ID8H51S,4.0,2014-06-01,3336,58,442,647,1906
A2Y2BV6ZG5F6PM,B00IDWP4IA,5.0,2014-05-06,3310,58,679,648,1880
A2QIVMS9KG4GXS,B00IDWP4IA,5.0,2014-05-28,3332,58,594,648,1902
A3AYSYSLHU26U9,B00IDWP4IA,5.0,2014-03-05,3248,56,795,648,1818
A2NOBI4U8Q3LF7,B00IDWP4IA,5.0,2014-05-16,3320,58,569,648,1890
A358745E4YJ2AY,B00IDWP4IA,5.0,2014-05-18,3322,58,744,648,1892
AKHV4Z5GQIE3X,B00IDWP4IA,5.0,2014-05-16,3320,58,1184,648,1890
A1YW7MGDBVKJ20,B00IDWP4IA,5.0,2014-05-26,3330,58,321,648,1900
AODS7154NF35B,B00IDWP4IA,5.0,2014-05-21,3325,58,1229,648,1895
A3CPL126VL12H8,B00IDWP4IA,5.0,2014-06-03,3338,58,812,648,1908
A34BZM6S9L7QI4,B00IDWP4IA,5.0,2014-03-06,3249,56,735,648,1819
A3IQXED40ZZ2T2,B00IDWP4IA,5.0,2014-04-23,3297,57,880,648,1867
A2YL6HWOTVSJ8B,B00IDWP4IA,5.0,2014-05-30,3334,58,685,648,1904
A1Z3AV93ONK5VF,B00IDWP4IA,5.0,2014-04-28,3302,57,324,648,1872
A31COYV4FKJEYL,B00IDWP4IA,5.0,2014-04-30,3304,57,707,648,1874
A3E1MSQ2D7WY4R,B00IDWP4IA,5.0,2014-03-09,3252,57,822,648,1822
A3EXWV8FNSSFL6,B00IDWP4IA,5.0,2014-03-11,3254,57,838,648,1824
ALNFHVS3SC4FV,B00IDWP4IA,5.0,2014-07-18,3383,59,1198,648,1953
A2QWN2OYA2665E,B00IDWP4IA,5.0,2014-07-07,3372,59,597,648,1942
A2SZGCG5KYWTHN,B00IDWP4IA,5.0,2014-05-08,3312,58,616,648,1882
A8ZA0A9E2KJKH,B00IDWP4IA,5.0,2014-06-12,3347,58,1062,648,1917
A1NO1XWBONV7GP,B00IDWP4IA,5.0,2014-05-12,3316,58,215,648,1886
ASFO5YUIBEO81,B00IDWP4IA,5.0,2014-06-27,3362,58,1268,648,1932
A3MNHS1HHTAP7O,B00IDWP4IA,5.0,2014-05-01,3305,57,925,648,1875
A1CQSMS4KPL2R,B00IDWP4IA,5.0,2014-06-19,3354,58,109,648,1924
A733PJ6B0J4BK,B00IDWP4IA,5.0,2014-04-30,3304,57,1044,648,1874
A19ZXM03SIBK9T,B00IDWP4IA,5.0,2014-05-08,3312,58,91,648,1882
AML5GI7QJ1WCF,B00IDWP4IA,5.0,2014-03-26,3269,57,1208,648,1839
A31RULW0KNYJ5H,B00IDWP4IA,5.0,2014-03-05,3248,56,710,648,1818
A9BLKS2XSCI9J,B00IDWP4IA,5.0,2014-04-28,3302,57,1071,648,1872
A4S1P34RBLBVO,B00IDWP4IA,5.0,2014-05-27,3331,58,1021,648,1901
A1UQBFCERIP7VJ,B00IDWP4IA,5.0,2014-04-06,3280,57,274,648,1850
A1EJLQY0WCBLO3,B00IDWP4IA,5.0,2014-04-29,3303,57,129,648,1873
A10YFB0VUK1JOP,B00IDWP4IA,5.0,2014-05-26,3330,58,6,648,1900
A24X7HDKJBRKWP,B00IDWP4IA,5.0,2014-05-06,3310,58,390,648,1880
A3JT5XR92IFRVL,B00IDWP4IA,4.0,2014-03-03,3246,56,892,648,1816
ADS99W8WMEXZ2,B00IDWP4IA,4.0,2014-03-03,3246,56,1111,648,1816
A31B8RZ8YDMRX1,B00IDWP4IA,5.0,2014-04-24,3298,57,706,648,1868
ABU20ONMQ7HNS,B00IDWP4IA,5.0,2014-04-27,3301,57,1093,648,1871
ARFRKID8WSIIL,B00IDWP4IA,5.0,2014-05-01,3305,57,1262,648,1875
A2MTPVW8JI634V,B00IDWP4IA,5.0,2014-05-04,3308,58,565,648,1878
A3S3R88HA0HZG3,B00IDWP4IA,5.0,2014-07-05,3370,59,978,648,1940
A1OS4KPCCWY936,B00IDWP4IA,5.0,2014-07-10,3375,59,226,648,1945
A2U8IUXU7DPJUS,B00IDWP4IA,5.0,2014-06-13,3348,58,628,648,1918
A1KQNP8MOJDJKC,B00IDWP4IA,5.0,2014-05-23,3327,58,187,648,1897
A3P49VUFZRBD24,B00IDWP4IA,5.0,2014-05-11,3315,58,946,648,1885
A395HU1MWPG9RL,B00IDWP4IA,5.0,2014-05-29,3333,58,775,648,1903
A1W7BPELKI494R,B00IDWP4IA,5.0,2014-05-08,3312,58,291,648,1882
A1KHU669CBQ95Y,B00IDWP4IA,5.0,2014-04-03,3277,57,185,648,1847
A24OB2905EC68F,B00IDWP4IA,5.0,2014-03-11,3254,57,386,648,1824
A21ZE48YPVAE4A,B00IDWP4IA,5.0,2014-06-09,3344,58,358,648,1914
A1J7GMSVITTLFA,B00IDWP4IA,4.0,2014-05-14,3318,58,175,648,1888
A3CG6YLYZJXQG4,B00IDWP4IA,5.0,2014-07-16,3381,59,806,648,1951
A1496PXO8SXE9Z,B00IDWP4IA,5.0,2014-05-04,3308,58,37,648,1878
A2HCRBZEU44R0N,B00IDWP4IA,5.0,2014-06-02,3337,58,516,648,1907
A1F7YU6O5RU432,B00IG9L8QM,5.0,2014-03-29,3272,57,137,649,1842
ABDR6IJ93HFIO,B00IG9L8QM,5.0,2014-03-21,3264,57,1085,649,1834
A3HQAPXAJV7PRX,B00IG9L8QM,4.0,2014-05-28,3332,58,872,649,1902
A1M1Y5UGONAW06,B00IG9L8QM,5.0,2014-06-02,3337,58,198,649,1907
A1P4F6HIXU6WYE,B00IG9L8QM,4.0,2014-05-21,3325,58,230,649,1895
A34BZM6S9L7QI4,B00IG9L8QM,5.0,2014-05-13,3317,58,735,649,1887
A1UQBFCERIP7VJ,B00IG9L8QM,5.0,2014-04-13,3287,57,274,649,1857
A281NPSIMI1C2R,B00IG9L8QM,4.0,2014-03-31,3274,57,423,649,1844
A2YKWYC3WQJX5J,B00IG9L8QM,5.0,2014-06-12,3347,58,684,649,1917
A1XJOSJN6FHFO0,B00IG9L8QM,5.0,2014-06-05,3340,58,310,649,1910
A1FDSZISWIXH1A,B00IG9L8QM,5.0,2014-04-14,3288,57,139,649,1858
A390XPHE9J7DBO,B00IH49VBU,5.0,2014-06-03,3338,58,774,650,1908
A32F1YXKEJNMMU,B00IH49VBU,5.0,2014-05-26,3330,58,715,650,1900
ABJVSQBJ4G438,B00IH49VBU,5.0,2014-06-15,3350,58,1088,650,1920
A1Q1Z7IR79G52A,B00IH49VBU,5.0,2014-06-14,3349,58,239,650,1919
A1DGB6HY5C7LXU,B00IH49VBU,5.0,2014-05-24,3328,58,115,650,1898
A7WCB7DDU6J5Z,B00IH49VBU,5.0,2014-05-23,3327,58,1052,650,1897
A21T5C3KL41REL,B00IH49VBU,5.0,2014-06-16,3351,58,356,650,1921
A1FQ3HRVXA4A5B,B00IH49VBU,5.0,2014-05-26,3330,58,142,650,1900
AF7YXO9GKZ6FV,B00IH49VBU,5.0,2014-07-15,3380,59,1127,650,1950
A11J1FHCK5U06J,B00IH49VBU,5.0,2014-05-26,3330,58,13,650,1900
A2HT05OASZO53B,B00IH49VBU,5.0,2014-06-03,3338,58,519,650,1908
A1NHB2VC68YQNM,B00IH49VBU,5.0,2014-05-22,3326,58,213,650,1896
A1KQNP8MOJDJKC,B00IH49VBU,5.0,2014-06-10,3345,58,187,650,1915
A1XDAUHSVADHW5,B00IH49VBU,5.0,2014-05-24,3328,58,306,650,1898
A390XPHE9J7DBO,B00IIB82FS,4.0,2014-07-07,3372,59,774,651,1942
AWFGKB5SCJAO2,B00IIB82FS,5.0,2014-07-07,3372,59,1306,651,1942
A1Q1Z7IR79G52A,B00IIB82FS,5.0,2014-06-29,3364,59,239,651,1934
A9PG9ODPPP31N,B00IIB82FS,5.0,2014-06-29,3364,59,1074,651,1934
A14NHXPYTSZ2HT,B00IIB82FS,5.0,2014-06-24,3359,58,43,651,1929
A1DGB6HY5C7LXU,B00IIB82FS,5.0,2014-06-24,3359,58,115,651,1929
A34BZM6S9L7QI4,B00IIB82FS,5.0,2014-07-21,3386,59,735,651,1956
A1FQ3HRVXA4A5B,B00IIB82FS,5.0,2014-06-26,3361,58,142,651,1931
A14V72I2TIOA2B,B00IIB82FS,5.0,2014-07-15,3380,59,45,651,1950
A537XC69FAD3J,B00IIB82FS,5.0,2014-07-09,3374,59,1023,651,1944
A3AQHM23X4PCUB,B00IIB82FS,5.0,2014-06-24,3359,58,791,651,1929
A1UQBFCERIP7VJ,B00IIB82FS,5.0,2014-07-22,3387,59,274,651,1957
A1Y3FEUELH3FTI,B00IIB82FS,5.0,2014-07-06,3371,59,313,651,1941
A1KQNP8MOJDJKC,B00IIB82FS,5.0,2014-06-29,3364,59,187,651,1934
A11LC938XF35XN,B00IIB82FS,5.0,2014-06-28,3363,58,14,651,1933
A2I8KUDXTC9WYI,B00IIB82FS,5.0,2014-07-04,3369,59,523,651,1939
A1U7RVXQM7K88X,B00IIB82FS,5.0,2014-06-29,3364,59,267,651,1934
A18JF0T0GOCORW,B00IIB82FS,5.0,2014-07-03,3368,59,71,651,1938
A390XPHE9J7DBO,B00IIBB7A0,5.0,2014-07-12,3377,59,774,652,1947
A1Q1Z7IR79G52A,B00IIBB7A0,5.0,2014-06-30,3365,59,239,652,1935
A9PG9ODPPP31N,B00IIBB7A0,5.0,2014-07-05,3370,59,1074,652,1940
A1W9OSF4ZWL94R,B00IIBB7A0,5.0,2014-07-06,3371,59,293,652,1941
A9WO6SOUAHQ8A,B00IIBB7A0,5.0,2014-07-10,3375,59,1075,652,1945
A3JI7QRZO1QG8X,B00IIBB7A0,5.0,2014-07-20,3385,59,888,652,1955
A537XC69FAD3J,B00IIBB7A0,5.0,2014-07-10,3375,59,1023,652,1945
A1UQBFCERIP7VJ,B00IIBB7A0,5.0,2014-07-22,3387,59,274,652,1957
A1Y3FEUELH3FTI,B00IIBB7A0,5.0,2014-07-06,3371,59,313,652,1941
AWHZOUIQ0VO7M,B00IIBB7A0,5.0,2014-07-16,3381,59,1307,652,1951
A1KQNP8MOJDJKC,B00IIBB7A0,5.0,2014-06-27,3362,58,187,652,1932
A18JF0T0GOCORW,B00IIBB7A0,5.0,2014-07-03,3368,59,71,652,1938
A390XPHE9J7DBO,B00IJZJ9K0,5.0,2014-06-12,3347,58,774,653,1917
A32F1YXKEJNMMU,B00IJZJ9K0,5.0,2014-06-26,3361,58,715,653,1931
A1Q1Z7IR79G52A,B00IJZJ9K0,5.0,2014-06-16,3351,58,239,653,1921
A2QWHEI914GHRZ,B00IJZJ9K0,5.0,2014-03-22,3265,57,596,653,1835
A1YMNTFLNDYQ1F,B00IJZJ9K0,5.0,2014-06-15,3350,58,318,653,1920
AF7YXO9GKZ6FV,B00IJZJ9K0,5.0,2014-07-14,3379,59,1127,653,1949
AWHZOUIQ0VO7M,B00IJZJ9K0,5.0,2014-06-17,3352,58,1307,653,1922
A13LHBUYIK9TMC,B00IJZJ9K0,5.0,2014-03-23,3266,57,27,653,1836
A1U7RVXQM7K88X,B00IJZJ9K0,5.0,2014-06-16,3351,58,267,653,1921
A18JF0T0GOCORW,B00IJZJ9K0,5.0,2014-06-13,3348,58,71,653,1918
A2PGCJQPNMUBSS,B00IMHN0B4,5.0,2014-06-19,3354,58,585,654,1924
A2NOBI4U8Q3LF7,B00IMHN0B4,5.0,2014-05-16,3320,58,569,654,1890
AKHV4Z5GQIE3X,B00IMHN0B4,5.0,2014-05-02,3306,57,1184,654,1876
AJZFT4AFY3EUG,B00IMHN0B4,5.0,2014-05-03,3307,58,1178,654,1877
A1YW7MGDBVKJ20,B00IMHN0B4,5.0,2014-06-17,3352,58,321,654,1922
AODS7154NF35B,B00IMHN0B4,5.0,2014-06-20,3355,58,1229,654,1925
A3CPL126VL12H8,B00IMHN0B4,5.0,2014-05-17,3321,58,812,654,1891
A3IQXED40ZZ2T2,B00IMHN0B4,5.0,2014-05-14,3318,58,880,654,1888
A33UYJPORJLOMJ,B00IMHN0B4,5.0,2014-06-16,3351,58,729,654,1921
A1Z3AV93ONK5VF,B00IMHN0B4,5.0,2014-07-16,3381,59,324,654,1951
A1NC2MZF9L3URH,B00IMHN0B4,4.0,2014-06-22,3357,58,211,654,1927
A3E1MSQ2D7WY4R,B00IMHN0B4,5.0,2014-04-05,3279,57,822,654,1849
ABHEC21XOLF7L,B00IMHN0B4,5.0,2014-05-19,3323,58,1086,654,1893
AEL6CQNQXONBX,B00IMHN0B4,5.0,2014-06-27,3362,58,1123,654,1932
A3EXWV8FNSSFL6,B00IMHN0B4,5.0,2014-03-11,3254,57,838,654,1824
A8ZA0A9E2KJKH,B00IMHN0B4,5.0,2014-05-15,3319,58,1062,654,1889
A1E1LEVQ9VQNK,B00IMHN0B4,5.0,2014-07-19,3384,59,123,654,1954
A1CQSMS4KPL2R,B00IMHN0B4,5.0,2014-05-26,3330,58,109,654,1900
A37F0S72H94HU9,B00IMHN0B4,5.0,2014-05-15,3319,58,760,654,1889
A19ZXM03SIBK9T,B00IMHN0B4,5.0,2014-07-14,3379,59,91,654,1949
AML5GI7QJ1WCF,B00IMHN0B4,5.0,2014-03-26,3269,57,1208,654,1839
A31RULW0KNYJ5H,B00IMHN0B4,5.0,2014-03-12,3255,57,710,654,1825
A9BLKS2XSCI9J,B00IMHN0B4,5.0,2014-05-18,3322,58,1071,654,1892
A4S1P34RBLBVO,B00IMHN0B4,5.0,2014-05-27,3331,58,1021,654,1901
A2FGQ0JGXYYW6D,B00IMHN0B4,5.0,2014-03-24,3267,57,490,654,1837
A38N8Z1U5GM91C,B00IMHN0B4,5.0,2014-07-01,3366,59,771,654,1936
A34BZM6S9L7QI4,B00IMHN0B4,5.0,2014-03-22,3265,57,735,654,1835
A1UQBFCERIP7VJ,B00IMHN0B4,5.0,2014-03-11,3254,57,274,654,1824
A1EJLQY0WCBLO3,B00IMHN0B4,5.0,2014-05-08,3312,58,129,654,1882
A3JT5XR92IFRVL,B00IMHN0B4,5.0,2014-03-18,3261,57,892,654,1831
ADS99W8WMEXZ2,B00IMHN0B4,4.0,2014-03-10,3253,57,1111,654,1823
A31B8RZ8YDMRX1,B00IMHN0B4,5.0,2014-03-22,3265,57,706,654,1835
ABU20ONMQ7HNS,B00IMHN0B4,5.0,2014-06-03,3338,58,1093,654,1908
A19LCDE4R9KCU7,B00IMHN0B4,5.0,2014-05-15,3319,58,83,654,1889
A22CW0ZHY3NJH8,B00IMHN0B4,4.0,2014-03-31,3274,57,364,654,1844
A1OS4KPCCWY936,B00IMHN0B4,5.0,2014-07-10,3375,59,226,654,1945
A2KJWZ7I24GMQC,B00IMHN0B4,5.0,2014-06-04,3339,58,540,654,1909
A2YKWYC3WQJX5J,B00IMHN0B4,5.0,2014-06-21,3356,58,684,654,1926
A1KHU669CBQ95Y,B00IMHN0B4,5.0,2014-04-18,3292,57,185,654,1862
A24OB2905EC68F,B00IMHN0B4,5.0,2014-03-17,3260,57,386,654,1830
A21ZE48YPVAE4A,B00IMHN0B4,5.0,2014-05-17,3321,58,358,654,1891
A2NXUOGK3VRFUB,B00IMHN0B4,5.0,2014-05-01,3305,57,572,654,1875
A2PQ13GUETPPHR,B00IMHN0B4,5.0,2014-05-18,3322,58,588,654,1892
A1M7JSSMOWMMKP,B00IMHN0B4,5.0,2014-06-21,3356,58,201,654,1926
A30X9M0J5WOVAS,B00IMHN0B4,5.0,2014-05-31,3335,58,700,654,1905
A2C5DG8IBPZLYF,B00IMHN0B4,5.0,2014-05-20,3324,58,459,654,1894
A10PUMFCPP2SXV,B00IMHN0B4,5.0,2014-05-23,3327,58,5,654,1897
A1496PXO8SXE9Z,B00IMHN0B4,5.0,2014-05-04,3308,58,37,654,1878
A2HCRBZEU44R0N,B00IMHN0B4,5.0,2014-06-18,3353,58,516,654,1923
A1GYEGLX3P2Y7P,B00IP42FBA,5.0,2014-06-15,3350,58,151,655,1920
A6N1DC5AMPLSK,B00IP42FBA,5.0,2014-05-22,3326,58,1038,655,1896
A2QIVMS9KG4GXS,B00IP42FBA,5.0,2014-05-29,3333,58,594,655,1903
AHJSFDSO04IET,B00IP42FBA,5.0,2014-04-28,3302,57,1154,655,1872
A3AYSYSLHU26U9,B00IP42FBA,5.0,2014-03-13,3256,57,795,655,1826
